courseID,courseTitle,courseLink
75426, Practical Experience - 20 days,https://handbook.uts.edu.au/subjects/details/75426.html
76002, Sports Law,https://handbook.uts.edu.au/subjects/details/76002.html
76003, Asian Law and Legal Systems,https://handbook.uts.edu.au/subjects/details/76003.html
76005, Islamic Law,https://handbook.uts.edu.au/subjects/details/76005.html
76007, International Human Rights Law,https://handbook.uts.edu.au/subjects/details/76007.html
76008, Jurisprudence,https://handbook.uts.edu.au/subjects/details/76008.html
76009, Introduction to Chinese Business Law,https://handbook.uts.edu.au/subjects/details/76009.html
76010, Disability and the Law,https://handbook.uts.edu.au/subjects/details/76010.html
76012, Criminology,https://handbook.uts.edu.au/subjects/details/76012.html
76013, World Trade Law,https://handbook.uts.edu.au/subjects/details/76013.html
76015, Labour Law,https://handbook.uts.edu.au/subjects/details/76015.html
76016, Advanced Revenue Law,https://handbook.uts.edu.au/subjects/details/76016.html
76019, Media and Digital Platform Regulation,https://handbook.uts.edu.au/subjects/details/76019.html
76022, Insurance Law,https://handbook.uts.edu.au/subjects/details/76022.html
76023, Deceptive Trade Practices and Product Liability,https://handbook.uts.edu.au/subjects/details/76023.html
76024, Environmental Law,https://handbook.uts.edu.au/subjects/details/76024.html
76025, International Organisations,https://handbook.uts.edu.au/subjects/details/76025.html
76027, Competition Law,https://handbook.uts.edu.au/subjects/details/76027.html
76030, Genetics and the Law,https://handbook.uts.edu.au/subjects/details/76030.html
76033, Animal Law and Policy in Australia,https://handbook.uts.edu.au/subjects/details/76033.html
76034, Law of Slavery and Human Trafficking,https://handbook.uts.edu.au/subjects/details/76034.html
76037, Advanced Criminal Law,https://handbook.uts.edu.au/subjects/details/76037.html
76038, Law and Mental Health,https://handbook.uts.edu.au/subjects/details/76038.html
76039, Jessup International Moot,https://handbook.uts.edu.au/subjects/details/76039.html
76040, Research Thesis,https://handbook.uts.edu.au/subjects/details/76040.html
76041, Climate Law and Carbon Markets,https://handbook.uts.edu.au/subjects/details/76041.html
76043, Building and Construction Law,https://handbook.uts.edu.au/subjects/details/76043.html
76045, Medicine and Law,https://handbook.uts.edu.au/subjects/details/76045.html
76047, Advanced Contracts,https://handbook.uts.edu.au/subjects/details/76047.html
76048, Citizenship and Immigration Law,https://handbook.uts.edu.au/subjects/details/76048.html
76052, Dispute Resolution Advocacy,https://handbook.uts.edu.au/subjects/details/76052.html
76056, Intellectual Property Commercialisation Overview,https://handbook.uts.edu.au/subjects/details/76056.html
76057, Judgment and the Rule of Law,https://handbook.uts.edu.au/subjects/details/76057.html
76063, Media Law,https://handbook.uts.edu.au/subjects/details/76063.html
76066, Children and the Law,https://handbook.uts.edu.au/subjects/details/76066.html
76068, Indigenous Peoples and the Law,https://handbook.uts.edu.au/subjects/details/76068.html
76070, Biomedical Law and Bioethics,https://handbook.uts.edu.au/subjects/details/76070.html
76074, Australian Civil Liberties Law,https://handbook.uts.edu.au/subjects/details/76074.html
76081, Gender and Law,https://handbook.uts.edu.au/subjects/details/76081.html
76084, Intellectual Property: Copyright and Designs,https://handbook.uts.edu.au/subjects/details/76084.html
76085, Intellectual Property: Trade Marks and Patents,https://handbook.uts.edu.au/subjects/details/76085.html
76086, Advanced Commercial Transactions,https://handbook.uts.edu.au/subjects/details/76086.html
76087, Workplace Health and Safety Law,https://handbook.uts.edu.au/subjects/details/76087.html
76088, Discrimination and the Law,https://handbook.uts.edu.au/subjects/details/76088.html
76089, Privacy and Surveillance Law,https://handbook.uts.edu.au/subjects/details/76089.html
76090, Research Methodology,https://handbook.uts.edu.au/subjects/details/76090.html
76093, Elder Law,https://handbook.uts.edu.au/subjects/details/76093.html
76094, Oxford International Intellectual Property Moot,https://handbook.uts.edu.au/subjects/details/76094.html
76095, Strategic Litigation Clinic,https://handbook.uts.edu.au/subjects/details/76095.html
76097, Local Internship,https://handbook.uts.edu.au/subjects/details/76097.html
76098, International Legal Internship,https://handbook.uts.edu.au/subjects/details/76098.html
76099, International and Comparative Study in Law (UG),https://handbook.uts.edu.au/subjects/details/76099.html
76105, Disruptive Technologies and the Law,https://handbook.uts.edu.au/subjects/details/76105.html
76106," Technology Law, Policy and Ethics (Capstone 1)",https://handbook.uts.edu.au/subjects/details/76106.html
76107," Applied Project in Law, Innovation and Technology (Capstone 2)",https://handbook.uts.edu.au/subjects/details/76107.html
76108, International Law and Cultural Heritage,https://handbook.uts.edu.au/subjects/details/76108.html
76109, History and Theory of International Law,https://handbook.uts.edu.au/subjects/details/76109.html
76111, Limits on Government Power,https://handbook.uts.edu.au/subjects/details/76111.html
76112, Australian Private International Law,https://handbook.uts.edu.au/subjects/details/76112.html
76113, Regulating Technologies,https://handbook.uts.edu.au/subjects/details/76113.html
76114, Just Tech,https://handbook.uts.edu.au/subjects/details/76114.html
76115, Insolvency,https://handbook.uts.edu.au/subjects/details/76115.html
76116, Personal Injury Law in Practice,https://handbook.uts.edu.au/subjects/details/76116.html
76117, Legal Reasoning,https://handbook.uts.edu.au/subjects/details/76117.html
76212, Revenue Law,https://handbook.uts.edu.au/subjects/details/76212.html
76516, Family Law,https://handbook.uts.edu.au/subjects/details/76516.html
76517, Succession,https://handbook.uts.edu.au/subjects/details/76517.html
76521, Intellectual Property and Traditional Knowledge,https://handbook.uts.edu.au/subjects/details/76521.html
76801, Exchange Subject 1,https://handbook.uts.edu.au/subjects/details/76801.html
76802, Exchange Subject 2,https://handbook.uts.edu.au/subjects/details/76802.html
76803, Exchange Subject 3,https://handbook.uts.edu.au/subjects/details/76803.html
76804, Exchange Subject 4,https://handbook.uts.edu.au/subjects/details/76804.html
76900, Moot,https://handbook.uts.edu.au/subjects/details/76900.html
76902, Law and Literature,https://handbook.uts.edu.au/subjects/details/76902.html
76903, International Commercial Transactions,https://handbook.uts.edu.au/subjects/details/76903.html
76904, Price International Media Law Moot,https://handbook.uts.edu.au/subjects/details/76904.html
77696, PhD Thesis: Law,https://handbook.uts.edu.au/subjects/details/77696.html
77697, Higher Degree Research Seminar,https://handbook.uts.edu.au/subjects/details/77697.html
77698, Thesis (Law),https://handbook.uts.edu.au/subjects/details/77698.html
77715, Banking Law,https://handbook.uts.edu.au/subjects/details/77715.html
77716, International Trade Law,https://handbook.uts.edu.au/subjects/details/77716.html
777251, Research Project 1 (PG),https://handbook.uts.edu.au/subjects/details/777251.html
777252, Research Project 2,https://handbook.uts.edu.au/subjects/details/777252.html
77734, Law and Medicine,https://handbook.uts.edu.au/subjects/details/77734.html
77740, Research Paper,https://handbook.uts.edu.au/subjects/details/77740.html
77745, Negotiation,https://handbook.uts.edu.au/subjects/details/77745.html
77794, International Environmental Law,https://handbook.uts.edu.au/subjects/details/77794.html
77889, Trade Marks Law,https://handbook.uts.edu.au/subjects/details/77889.html
77890, Trade Marks Practice,https://handbook.uts.edu.au/subjects/details/77890.html
77891, Patent Systems,https://handbook.uts.edu.au/subjects/details/77891.html
77893, Designs Law and Practice,https://handbook.uts.edu.au/subjects/details/77893.html
77894, Drafting of Patent Specifications,https://handbook.uts.edu.au/subjects/details/77894.html
77895, Interpretation and Validity of Patent Specifications,https://handbook.uts.edu.au/subjects/details/77895.html
77898, Patent Law,https://handbook.uts.edu.au/subjects/details/77898.html
77903, Copyright Law,https://handbook.uts.edu.au/subjects/details/77903.html
77905, Preparing for Intellectual Property Practice,https://handbook.uts.edu.au/subjects/details/77905.html
77930, Insurance Law,https://handbook.uts.edu.au/subjects/details/77930.html
77938, Introduction to Taxation Law,https://handbook.uts.edu.au/subjects/details/77938.html
77942, Legal Aspects of Contracts Administration,https://handbook.uts.edu.au/subjects/details/77942.html
77947, Companies and Securities Law,https://handbook.uts.edu.au/subjects/details/77947.html
77980, Estate and Retirement Planning,https://handbook.uts.edu.au/subjects/details/77980.html
78008, Law of the Sea,https://handbook.uts.edu.au/subjects/details/78008.html
78013, Refugee Law and Practice,https://handbook.uts.edu.au/subjects/details/78013.html
78015, Global Aspects of Intellectual Property Law,https://handbook.uts.edu.au/subjects/details/78015.html
78016, International Humanitarian Law,https://handbook.uts.edu.au/subjects/details/78016.html
78026, Business and Law in China,https://handbook.uts.edu.au/subjects/details/78026.html
78030, Criminal Sentencing Law,https://handbook.uts.edu.au/subjects/details/78030.html
78039, Wickedness and Vice,https://handbook.uts.edu.au/subjects/details/78039.html
78042, Environmental Planning and Development Law,https://handbook.uts.edu.au/subjects/details/78042.html
78105, Genetics and the Law,https://handbook.uts.edu.au/subjects/details/78105.html
78107, Climate Law and Carbon Markets,https://handbook.uts.edu.au/subjects/details/78107.html
78122, Corporate Insolvency,https://handbook.uts.edu.au/subjects/details/78122.html
78126, Corporate Governance,https://handbook.uts.edu.au/subjects/details/78126.html
78129, Child Law in Australia,https://handbook.uts.edu.au/subjects/details/78129.html
78150, Law and Mental Health,https://handbook.uts.edu.au/subjects/details/78150.html
78153, International Commercial Transactions,https://handbook.uts.edu.au/subjects/details/78153.html
78181, Deceptive Trade Practices,https://handbook.uts.edu.au/subjects/details/78181.html
78184, Intellectual Property: Law and Policy,https://handbook.uts.edu.au/subjects/details/78184.html
78186, Intellectual Property and Traditional Knowledge,https://handbook.uts.edu.au/subjects/details/78186.html
78188, Intellectual Property Commercialisation,https://handbook.uts.edu.au/subjects/details/78188.html
78206, International Organisations,https://handbook.uts.edu.au/subjects/details/78206.html
78210, Law and Literature,https://handbook.uts.edu.au/subjects/details/78210.html
78216, Competition Law and Policy,https://handbook.uts.edu.au/subjects/details/78216.html
78218, Animal Law and Policy in Australia,https://handbook.uts.edu.au/subjects/details/78218.html
78220, Commercial Equity,https://handbook.uts.edu.au/subjects/details/78220.html
78222, Law of Slavery and Human Trafficking,https://handbook.uts.edu.au/subjects/details/78222.html
78229, Disability and the Law,https://handbook.uts.edu.au/subjects/details/78229.html
78235, Justice,https://handbook.uts.edu.au/subjects/details/78235.html
78236, Environmental Ethics,https://handbook.uts.edu.au/subjects/details/78236.html
78238, History and Theory of Intellectual Property,https://handbook.uts.edu.au/subjects/details/78238.html
78239, Feminist Perspectives on Law and Justice,https://handbook.uts.edu.au/subjects/details/78239.html
78241," Reading the Law: Language, Power and Ideology",https://handbook.uts.edu.au/subjects/details/78241.html
78244, Mergers and Acquisitions Law,https://handbook.uts.edu.au/subjects/details/78244.html
78245, Public Health Law,https://handbook.uts.edu.au/subjects/details/78245.html
78246, Employment Law,https://handbook.uts.edu.au/subjects/details/78246.html
78248, Privacy and Surveillance: Law and Policy,https://handbook.uts.edu.au/subjects/details/78248.html
78257, Australian Discrimination Law,https://handbook.uts.edu.au/subjects/details/78257.html
